1036549,6,8,6,6,8,5,4,5,4,6,4,5,5,3,6,7,3,3,6,5,0.535
1036550,3,3,3,5,6,7,4,4,3,3,5,8,6,5,8,5,3,9,8,3,0.54
1036551,5,3,6,7,6,6,7,6,1,5,9,3,5,3,5,3,6,4,9,5,0.55
1036553,6,9,2,6,6,3,3,3,5,6,5,4,4,4,3,3,7,7,9,5,0.54
1036554,4,5,3,4,3,3,7,6,9,6,4,8,4,7,6,4,6,4,2,4,0.495
1036555,5,7,4,7,7,1,4,3,5,6,4,1,2,8,5,7,3,5,5,8,0.465
1036556,6,5,4,2,5,3,6,4,4,7,5,9,5,4,4,3,3,7,2,4,0.485
1036557,5,4,4,6,3,6,4,5,6,4,6,5,3,4,4,4,5,3,2,8,0.47
1036558,3,5,5,4,6,6,5,3,2,9,6,3,7,2,4,3,6,4,4,6,0.455
1036562,6,3,5,8,4,4,5,7,10,7,8,4,6,3,5,4,7,4,5,5,0.575
1036563,5,3,4,5,4,7,6,6,3,7,3,4,6,7,6,4,8,4,2,6,0.555
1036564,9,5,8,2,3,3,2,8,3,3,9,3,5,5,3,2,2,4,6,6,0.455
1036565,3,3,4,5,7,4,2,9,8,3,3,4,5,7,3,10,5,6,8,7,0.545
1036566,3,4,3,4,8,6,5,7,2,4,6,8,3,3,1,7,8,6,2,7,0.51
1036567,8,4,5,1,3,5,2,9,6,9,7,5,3,5,7,5,1,5,4,5,0.495
1036568,6,5,5,6,6,4,8,5,5,6,7,3,2,3,4,4,9,5,2,2,0.465
1036569,1,9,5,3,4,6,7,6,7,4,4,2,3,5,5,4,9,1,2,7,0.46
1036570,5,3,4,4,5,5,5,7,7,6,5,5,3,4,8,4,6,5,4,3,0.475
1036571,7,2,5,7,5,7,5,6,1,2,3,4,9,3,8,3,3,4,10,3,0.485
1036572,8,2,3,5,3,3,8,5,7,6,5,5,5,6,3,8,4,2,3,6,0.49
1036573,5,4,6,9,5,3,6,5,4,2,2,3,7,1,3,5,8,2,8,6,0.515
1036574,4,6,5,3,8,4,5,10,6,6,6,3,6,3,7,6,2,3,4,5,0.525
1036575,5,4,4,6,4,6,6,2,6,5,7,7,2,1,2,5,2,3,4,8,0.425
1036576,5,4,5,7,4,3,4,5,4,3,8,3,2,2,1,4,7,8,6,7,0.515
1036577,6,7,4,8,3,2,1,1,2,8,5,6,5,3,5,5,9,4,3,2,0.44
1036578,6,3,6,8,1,6,3,4,7,5,3,4,5,3,4,3,4,3,5,9,0.515
1036579,6,4,3,3,5,4,5,3,6,7,4,3,4,7,5,3,6,5,9,8,0.505
1036581,2,0,4,4,7,3,6,6,2,7,4,5,6,8,4,2,7,4,6,5,0.445
1036582,2,3,7,4,5,5,3,5,8,5,5,8,5,4,5,7,6,4,4,3,0.49
1036584,2,4,4,5,6,5,2,4,7,2,4,6,8,8,2,4,4,6,6,7,0.48
1036585,5,3,5,5,10,4,5,2,3,1,3,5,5,4,4,6,4,8,7,5,0.49
1036589,3,4,7,6,6,5,1,6,8,7,3,3,3,5,7,1,9,3,5,2,0.45
1036591,2,5,4,6,1,8,3,4,6,7,3,7,6,4,7,4,4,7,2,2,0.515
1036592,4,5,4,6,3,6,5,5,7,6,6,4,4,7,5,3,6,6,9,5,0.545
1036593,2,3,6,9,6,7,6,6,5,4,8,3,3,5,5,2,2,6,5,7,0.53
1036594,4,4,5,3,5,5,9,9,4,6,2,2,5,5,4,5,7,6,4,6,0.54
1036595,0,9,7,5,6,3,5,5,6,7,3,4,4,5,8,3,4,6,7,6,0.55
1036596,4,8,5,4,6,2,5,3,6,5,3,2,6,9,4,5,4,4,4,3,0.435
1036598,7,5,5,8,5,5,4,5,5,4,5,5,7,3,4,4,4,8,4,7,0.535
1036599,7,4,5,5,5,6,4,5,5,3,3,3,4,5,2,4,3,4,8,7,0.515
1036600,3,4,5,4,3,6,5,6,6,5,6,4,3,5,4,4,3,8,10,3,0.465
1036601,4,9,3,4,4,5,4,5,7,2,6,7,6,3,5,4,3,4,6,5,0.465
1036603,4,6,6,5,4,5,7,5,3,2,5,4,4,4,6,8,9,4,3,5,0.495
1036604,3,9,4,3,7,4,4,3,4,7,4,8,8,6,6,5,7,7,4,4,0.57
1036605,10,5,4,5,4,0,2,5,5,2,3,5,2,2,6,6,6,1,10,9,0.485
1036607,2,9,9,6,4,7,2,4,3,2,2,4,7,6,2,4,6,7,6,5,0.465
1036608,4,5,5,5,3,3,5,3,4,2,8,4,3,4,5,9,3,8,8,4,0.46
1036610,4,2,5,5,4,4,3,5,9,5,6,5,5,2,8,5,1,2,6,4,0.43
1036612,6,4,5,2,5,4,4,7,4,7,4,7,4,8,5,6,6,5,7,4,0.535
1036613,3,6,5,3,2,2,5,6,7,3,6,2,1,3,5,7,8,9,5,5,0.46
1036614,4,8,5,5,5,5,4,2,4,3,2,5,6,7,4,3,4,3,6,5,0.435
1036615,0,5,7,4,6,6,4,4,4,8,3,5,5,5,5,5,5,5,4,7,0.475
1036616,1,4,4,7,7,7,5,6,3,4,5,2,3,4,5,4,10,4,4,7,0.48
1036617,5,2,7,7,5,5,5,5,2,5,5,3,9,1,7,7,4,6,1,5,0.49
1036618,7,5,6,4,3,6,9,4,6,7,6,5,6,4,3,6,2,5,6,5,0.5
1036619,8,1,5,4,3,6,4,6,3,1,3,5,7,3,6,8,5,5,4,5,0.515
1036620,2,3,6,6,3,7,5,3,3,2,2,4,6,4,4,8,6,5,8,3,0.46
1036622,6,3,8,4,2,1,1,8,2,4,4,6,4,9,7,8,6,6,3,2,0.47
1036623,3,7,7,2,4,4,1,5,8,4,4,8,9,5,4,6,5,6,7,7,0.555
1036624,4,6,4,5,8,4,4,7,4,4,4,3,6,4,7,3,4,1,8,4,0.49
1036628,7,10,3,7,5,5,1,5,3,2,7,3,5,6,5,6,7,5,7,3,0.51
1036629,8,8,4,4,7,7,8,7,4,3,4,6,0,1,6,4,6,3,1,7,0.49
1036631,6,6,3,4,8,6,5,4,6,4,4,4,2,2,3,7,4,3,5,4,0.425
1036632,6,3,4,4,7,6,4,7,4,8,9,4,8,2,5,3,7,9,2,4,0.555
1036634,4,4,3,8,6,4,3,9,5,4,8,4,5,5,4,5,6,2,5,7,0.54
1036635,4,9,7,5,5,7,3,6,2,7,7,5,3,4,6,4,3,4,3,4,0.51
1036636,9,7,9,3,0,5,9,4,3,3,5,8,5,4,6,6,10,3,5,5,0.55
1036637,5,4,4,7,5,4,2,6,3,7,6,2,2,6,7,4,3,9,5,4,0.47
1036638,5,5,2,6,4,4,6,3,4,4,5,4,4,7,5,6,5,6,4,9,0.53
1036639,7,4,6,8,4,6,4,9,5,4,5,4,5,4,2,4,3,7,6,3,0.505
1036641,8,10,6,4,5,6,2,2,6,1,6,4,8,5,1,1,3,4,6,4,0.435
1036642,1,7,7,6,3,2,8,7,8,4,5,6,7,4,3,3,9,4,6,7,0.56
1036643,6,7,5,6,5,6,8,8,7,4,5,8,5,5,3,7,3,5,3,6,0.57
1036644,4,6,5,4,4,9,5,5,3,3,4,5,4,4,7,7,10,5,4,6,0.525
1036646,4,8,5,2,3,3,6,6,6,6,6,3,7,5,2,6,3,5,3,4,0.49
1036648,2,5,2,4,3,6,4,5,5,6,8,5,6,5,10,5,1,1,5,5,0.51
1036649,2,5,4,6,4,4,3,2,3,6,7,2,6,5,7,8,7,3,7,5,0.49
1036650,7,9,5,5,5,3,7,7,8,4,3,8,2,6,6,3,5,9,7,3,0.57
1036653,5,5,9,5,4,4,8,8,6,3,6,3,8,7,5,5,4,4,4,6,0.565
1036654,3,6,6,4,4,7,5,8,9,6,3,5,6,5,5,4,4,1,3,5,0.495
1036655,4,3,7,8,2,3,4,7,9,5,4,4,3,6,1,6,7,4,7,3,0.49
1036657,6,6,6,4,3,4,8,3,3,7,4,6,5,5,7,7,8,3,4,4,0.52
1036659,5,4,5,8,5,7,8,10,5,8,6,7,5,7,6,5,1,5,5,6,0.62
1036660,6,8,6,5,5,4,4,5,8,4,2,2,8,6,3,2,5,5,9,6,0.535
1036663,2,7,6,6,2,3,3,7,7,7,8,3,4,4,4,3,6,6,8,3,0.52
1036664,7,3,3,5,7,3,7,7,3,6,9,7,3,5,5,3,5,6,3,9,0.555
1036665,6,3,2,5,5,8,6,4,10,4,1,7,5,5,4,5,6,4,2,4,0.48
1036668,9,5,5,6,6,5,4,5,7,2,8,5,5,6,7,6,4,4,6,5,0.58
1036673,6,6,7,3,4,6,7,1,7,1,3,6,4,4,3,8,4,6,7,3,0.465
1036675,10,3,5,7,4,4,2,5,8,5,4,7,3,4,6,4,3,4,7,10,0.555
1036676,6,5,4,4,4,7,6,2,5,4,7,7,6,4,6,4,2,6,6,8,0.535
1036678,9,5,7,7,5,7,2,5,4,4,9,5,6,5,6,5,3,7,7,4,0.57
1036680,3,6,3,3,4,5,8,4,5,5,5,5,8,5,5,2,5,5,6,5,0.49
1036681,7,7,6,5,4,7,7,4,4,8,5,2,4,4,4,3,5,5,2,4,0.5
1036683,6,4,5,2,10,4,6,6,3,4,6,6,4,6,5,6,6,7,2,0,0.485
1036684,1,2,4,2,6,4,4,4,4,3,4,4,8,3,7,2,6,2,9,5,0.42
1036685,4,5,4,3,4,4,4,6,3,5,7,5,10,4,3,8,6,5,7,5,0.51
1036688,5,6,4,8,5,8,7,6,5,5,8,5,5,5,1,4,3,5,3,4,0.55
1036689,5,3,4,6,2,5,8,6,6,3,3,4,7,2,2,3,4,5,6,5,0.45
1036691,4,3,5,3,5,6,4,8,10,8,7,8,2,3,3,1,2,3,2,5,0.485
1036692,6,8,5,3,3,3,5,6,5,4,4,4,3,7,4,2,8,2,6,4,0.455
1036694,3,9,3,5,4,6,5,5,2,4,5,5,6,10,5,5,7,6,7,3,0.53
1036695,5,4,7,5,5,7,3,4,3,7,2,4,4,3,2,4,2,8,7,5,0.485
1036696,6,1,4,7,5,5,3,4,5,4,5,9,2,4,5,4,4,6,6,7,0.48
1036697,7,3,6,2,9,2,3,0,6,8,4,7,4,7,7,4,2,5,4,6,0.49
1036698,4,8,5,4,10,4,6,3,3,5,5,6,6,2,6,6,3,4,5,4,0.515
1036701,4,4,8,4,5,6,5,7,2,5,5,7,4,4,4,6,5,4,3,5,0.475
1036702,3,4,4,5,7,1,3,6,6,7,10,4,5,4,4,2,5,2,8,6,0.5
1036703,4,6,5,6,5,5,5,4,5,7,5,8,5,5,5,5,4,8,6,4,0.56
1036704,5,6,5,3,3,2,1,6,1,3,4,1,2,6,6,5,4,3,4,4,0.415
1036705,5,6,9,5,6,2,8,5,3,6,7,6,6,5,4,6,5,3,7,5,0.55
1036706,5,7,3,4,4,8,9,4,3,4,6,5,4,5,1,4,5,6,5,4,0.48
1036707,6,6,6,8,6,2,3,3,1,4,1,7,5,9,5,5,7,4,4,1,0.48
1036708,5,4,7,6,5,3,3,1,4,6,5,6,4,6,5,3,4,5,9,6,0.475
1036709,6,2,4,3,6,6,5,4,4,7,6,5,6,4,6,8,2,5,3,4,0.5
1036710,5,3,4,8,8,4,4,5,6,6,6,6,5,4,6,3,5,6,7,6,0.545
1036711,6,4,3,9,8,2,5,4,7,2,7,4,6,5,2,5,6,9,10,4,0.565
1036712,6,3,7,8,3,4,5,4,4,8,6,4,6,5,2,8,1,3,7,3,0.5
1036713,5,7,4,6,5,2,3,6,6,4,9,3,5,7,7,3,5,3,8,4,0.525
1036714,4,4,8,3,6,5,5,5,5,7,4,4,3,6,3,5,4,4,6,1,0.515
1036716,7,5,5,5,3,7,8,0,5,4,7,3,3,6,9,4,3,3,3,4,0.51
1036717,3,6,6,7,3,4,3,9,3,6,5,3,4,7,7,5,6,8,6,3,0.535
1036719,7,5,5,4,4,8,3,6,4,3,7,5,4,3,4,3,3,5,6,2,0.485
1036720,7,7,5,1,3,3,1,4,5,5,4,8,5,5,4,7,4,3,8,2,0.45
1036721,1,6,7,4,4,5,3,3,3,3,7,2,7,3,8,9,3,3,9,2,0.47
1036726,9,4,6,4,0,1,4,2,7,2,3,3,3,5,2,3,8,3,5,5,0.415
1036727,2,5,7,5,4,4,4,5,5,5,4,5,8,4,4,3,6,5,4,3,0.455
1036728,3,7,5,2,5,5,5,5,4,8,6,3,2,6,3,9,5,4,3,2,0.44
1036729,5,4,3,5,4,7,3,4,7,5,7,6,8,3,3,5,4,5,2,2,0.435
1036730,4,5,6,9,5,6,8,5,4,4,4,5,8,2,7,5,3,5,6,3,0.535
1036732,3,10,6,4,3,2,6,8,4,5,4,3,5,7,4,6,6,3,3,8,0.53
1036733,3,4,4,5,5,3,9,6,7,4,4,8,7,4,5,4,4,5,6,3,0.515
1036734,5,3,2,6,5,5,5,3,3,5,3,3,5,4,6,8,5,8,7,7,0.53
1036735,5,4,4,4,3,5,3,5,2,9,7,6,4,4,7,6,7,2,6,6,0.495
1036736,6,6,5,3,7,4,6,3,7,4,6,8,5,7,6,3,4,5,6,6,0.54
1036737,4,4,3,7,6,7,4,4,5,3,4,5,7,9,7,6,2,3,6,5,0.54
1036739,3,6,4,6,5,7,6,6,7,2,3,4,4,5,5,5,8,5,4,5,0.53
1036740,4,1,9,3,2,4,5,7,3,4,6,6,6,3,5,5,9,6,5,5,0.49
1036741,6,9,4,8,4,5,5,7,4,5,0,5,6,4,6,5,3,3,2,3,0.45
1036742,6,4,5,5,7,4,9,4,5,6,1,6,5,8,4,7,5,3,5,6,0.585
1036743,6,2,8,5,7,2,4,3,3,4,3,5,4,4,5,3,4,5,9,9,0.47
1036745,6,4,9,5,4,4,5,5,6,8,4,8,9,5,4,6,5,2,7,7,0.6
1036746,8,2,7,3,7,7,9,5,3,5,6,8,5,2,2,4,3,5,5,5,0.54
1036747,4,8,5,4,4,4,4,9,2,7,7,4,8,7,6,6,5,2,6,4,0.555
1036749,3,3,5,5,3,7,5,2,2,6,8,7,2,8,4,5,7,4,2,4,0.435
1036750,8,5,5,6,3,5,5,4,3,3,8,6,7,3,7,4,4,4,3,3,0.49
1036751,7,4,3,4,6,6,3,5,7,2,9,3,9,5,4,6,5,8,5,3,0.525
1036752,2,1,8,4,1,8,4,9,6,4,4,3,3,2,6,4,5,6,10,4,0.47
1036753,10,5,5,4,5,4,6,3,7,7,4,4,4,4,6,9,3,7,3,0,0.54
1036754,3,3,4,4,3,10,3,5,6,5,6,2,10,7,4,4,8,6,2,3,0.5
1036755,1,2,5,4,4,9,8,3,4,9,5,3,3,4,7,5,5,4,4,6,0.47
1036756,9,3,4,3,6,6,4,4,5,3,5,4,5,8,2,5,2,3,4,4,0.425
1036758,8,4,5,4,8,2,7,5,5,5,4,2,5,8,5,2,6,6,7,3,0.54
1036759,5,4,7,7,3,7,5,3,1,5,5,3,4,7,5,4,4,3,8,4,0.46
1036761,2,8,7,7,4,2,5,6,7,5,5,5,6,4,8,6,6,5,7,6,0.59
1036762,7,9,4,7,4,4,3,5,4,4,5,4,2,4,8,5,3,4,6,4,0.49
1036763,3,3,5,3,6,4,9,7,7,4,2,5,3,5,6,4,5,3,3,7,0.52
1036764,6,4,6,2,4,6,2,3,3,4,4,3,7,3,2,6,6,8,4,7,0.425
1036765,6,3,8,5,8,8,5,4,5,3,8,5,9,4,3,6,7,5,7,7,0.605
1036766,8,7,3,6,5,3,4,8,8,8,3,2,4,6,4,3,7,2,5,10,0.545
1036767,0,4,5,6,5,5,7,10,8,5,7,3,4,4,5,5,4,9,3,1,0.53
1036768,3,4,1,4,3,4,7,4,5,5,5,5,7,3,6,5,8,5,5,2,0.45
1036769,4,4,4,9,3,3,1,1,3,2,2,6,2,2,4,4,4,2,6,8,0.335
1036770,4,4,1,6,6,7,3,4,7,4,3,6,3,5,9,2,6,8,8,9,0.595
1036772,7,5,2,9,6,6,7,6,9,2,2,2,8,5,7,7,3,5,6,6,0.58
1036773,5,4,4,5,7,7,4,6,6,4,6,5,6,8,4,1,6,4,2,3,0.48
1036774,3,2,4,1,6,1,3,7,8,5,7,6,2,7,5,7,3,4,2,2,0.42
1036775,6,7,3,2,4,3,2,5,4,1,3,5,1,6,8,1,2,5,2,4,0.415
1036778,2,5,5,6,5,6,8,6,3,5,7,5,5,7,7,6,7,7,4,2,0.565
1036779,7,4,5,6,4,6,4,5,5,7,5,7,2,6,2,5,8,6,4,6,0.525
1036780,6,6,2,6,1,9,4,4,8,6,4,5,2,9,1,2,5,4,6,5,0.515
1036781,5,6,3,6,4,2,5,3,4,4,5,2,5,3,3,4,8,6,5,9,0.455
1036782,5,5,4,4,2,4,4,6,10,4,5,4,1,3,3,3,7,7,4,6,0.455
1036783,2,4,3,1,6,7,2,6,5,7,4,7,7,3,6,7,4,3,5,5,0.45
1036784,4,1,4,5,5,4,6,2,6,5,6,6,1,4,6,3,2,6,4,6,0.41
1036786,8,3,7,3,6,4,4,2,8,5,5,3,7,8,4,2,8,1,5,2,0.47
1036788,3,8,5,4,2,3,7,4,5,5,4,5,6,4,4,5,6,5,2,5,0.48
1036789,7,4,3,8,5,8,6,5,9,4,5,5,7,8,5,8,5,4,4,3,0.6
1036794,8,5,4,3,2,4,4,3,4,6,5,6,6,2,4,2,8,6,3,7,0.455
1036795,3,5,5,2,3,6,6,5,5,3,4,4,6,8,3,5,9,4,4,5,0.465
1036796,5,5,3,5,3,7,3,7,7,6,8,3,4,5,3,7,5,6,2,6,0.53
1036799,2,5,4,6,5,6,4,4,7,9,8,4,7,6,3,4,7,7,6,4,0.565
1036800,6,7,4,3,4,2,5,3,9,4,4,4,5,5,4,3,5,2,2,5,0.42
1036801,3,3,8,5,2,3,6,2,6,4,4,4,4,8,6,9,7,2,4,9,0.515
1036802,6,2,4,3,4,7,7,1,7,8,6,5,4,6,10,4,5,7,7,4,0.56
1036803,2,1,5,3,6,8,2,5,6,7,3,4,7,7,2,4,7,6,5,3,0.46
1036804,6,4,2,5,2,3,3,2,7,4,3,5,5,3,7,7,2,7,6,7,0.425
1036805,6,2,3,7,3,3,9,2,5,4,5,2,6,4,6,6,5,2,4,8,0.44
1036806,2,4,1,4,5,5,3,4,5,3,3,2,5,7,5,5,5,6,3,2,0.415
1036808,5,2,3,3,4,7,3,5,4,4,3,7,9,5,6,4,7,7,2,3,0.51
1036809,8,7,2,3,8,2,2,5,1,2,8,1,2,5,4,5,4,8,5,9,0.45
1036811,3,5,8,4,3,9,5,4,9,3,8,4,6,6,3,1,6,4,6,4,0.54
1036812,2,9,8,9,4,5,1,6,3,5,3,6,3,4,4,4,4,5,2,3,0.425
1036813,9,6,4,5,5,7,2,2,7,4,1,3,5,5,9,5,8,3,4,1,0.47
1036814,7,5,1,3,4,5,6,7,9,4,5,7,5,5,6,2,5,5,3,5,0.495
1036815,4,8,2,3,4,7,9,1,6,4,8,4,9,6,3,10,3,5,7,4,0.56
1036817,7,3,7,5,2,2,4,4,5,5,2,5,7,3,2,5,4,4,5,6,0.44
1036818,4,6,2,3,3,5,3,4,6,6,1,9,2,4,3,4,4,9,2,3,0.405
1036819,5,6,3,8,8,5,2,6,3,3,6,5,5,4,4,6,7,3,5,6,0.54
1036820,3,4,4,5,3,5,6,6,4,3,8,6,2,5,5,4,4,7,5,4,0.51
1036822,4,5,4,5,5,6,7,4,5,5,5,6,6,5,7,6,4,5,9,7,0.565
1036823,5,5,6,9,1,5,6,4,2,5,3,6,6,3,7,5,6,5,8,3,0.53
1036824,4,6,6,5,8,10,6,2,6,2,7,4,4,3,5,6,8,5,3,6,0.555
1036825,7,6,7,6,5,5,5,10,3,4,4,5,5,8,4,3,9,2,6,5,0.565
1036826,5,5,5,6,9,6,3,7,7,5,10,8,2,5,5,6,2,8,8,5,0.6
1036827,6,1,6,5,1,2,4,3,4,4,6,4,5,4,4,7,5,7,3,2,0.395
1036830,5,3,7,9,5,5,2,6,2,2,6,5,5,6,3,5,7,7,4,3,0.5
1036831,6,9,4,5,7,6,5,6,3,2,3,5,4,2,7,5,9,3,7,7,0.585
1036832,4,6,4,4,6,3,5,4,4,3,5,5,6,5,2,2,8,7,6,3,0.445
1036833,9,2,5,5,4,6,8,6,2,9,5,3,3,4,6,4,4,4,3,3,0.46
1036834,2,5,5,3,3,5,2,4,7,2,1,5,4,4,1,9,7,3,3,1,0.36
1036835,6,4,7,3,8,4,6,9,4,5,6,5,9,7,5,5,3,4,5,6,0.575
1036836,8,6,4,6,5,5,3,1,5,6,1,6,9,3,5,3,1,6,10,5,0.5
1036837,9,5,7,3,2,6,3,1,9,4,3,5,1,10,8,2,3,9,4,4,0.5
1036838,6,5,7,4,5,5,5,2,8,6,3,4,3,3,3,3,7,4,5,4,0.44
1036841,3,3,8,3,5,9,1,4,6,3,4,4,6,7,6,5,3,5,4,8,0.5
1036842,6,4,6,6,9,4,1,2,7,5,3,3,4,4,6,4,4,4,3,8,0.49
1036843,5,3,5,5,5,3,7,5,2,3,8,6,5,7,5,1,7,4,6,3,0.46
1036845,9,7,2,7,4,4,4,4,9,8,3,5,3,7,6,1,1,9,4,3,0.505
1036846,8,5,3,7,9,4,3,4,6,4,3,5,6,4,5,6,7,4,4,3,0.555
1036847,7,5,4,5,3,5,8,3,3,4,5,2,4,6,3,5,6,5,4,4,0.485
1036850,1,8,6,2,4,2,8,6,3,5,6,2,4,4,5,7,6,5,8,8,0.605
1036852,6,6,6,5,3,6,5,4,4,9,6,5,5,4,6,3,2,4,4,4,0.465
1036853,4,5,3,8,4,5,1,7,1,4,5,5,7,7,2,8,6,7,8,1,0.52
1036854,5,1,5,1,2,4,6,7,5,9,5,5,4,3,5,8,5,3,6,3,0.435
1036855,5,5,5,4,4,5,2,4,5,4,2,6,6,6,5,5,6,3,8,6,0.465
1036856,5,4,6,4,8,2,4,7,9,9,4,4,8,4,9,2,7,5,5,3,0.55
1036857,7,4,6,5,4,9,5,7,4,6,5,5,5,5,4,7,4,9,1,3,0.53
1036858,3,4,7,7,5,7,4,4,6,1,5,9,5,6,8,6,4,1,4,3,0.52
1036859,8,9,2,5,9,4,5,5,3,5,1,3,3,6,5,5,4,3,7,6,0.5
1036861,2,5,7,5,5,6,2,4,5,6,6,7,5,4,7,4,8,5,0,2,0.46
1036863,6,5,2,5,6,1,8,6,7,5,3,5,5,5,3,2,4,6,2,5,0.485
1036864,5,3,5,3,2,4,4,6,3,5,6,7,4,6,3,5,8,5,4,3,0.505
1036865,5,5,7,8,7,3,6,6,6,7,6,2,7,5,8,4,7,4,6,4,0.595
1036866,6,2,5,4,3,5,6,7,6,4,5,8,4,4,6,6,4,8,2,5,0.495
1036867,5,2,2,7,4,4,6,3,7,4,8,6,7,2,9,5,6,2,4,6,0.495
1036868,2,4,8,2,4,2,4,3,2,4,8,5,2,6,6,4,4,3,7,3,0.4
1036869,6,3,3,6,7,4,4,7,4,5,5,5,4,1,7,4,5,8,5,8,0.505
1036870,9,6,8,5,5,6,4,5,4,5,4,4,4,3,4,8,3,3,7,6,0.55
1036872,1,2,6,3,4,4,7,4,5,2,4,6,5,3,2,4,7,4,6,8,0.44
1036873,3,5,5,4,5,3,2,2,4,8,3,3,8,6,7,3,4,3,3,8,0.425
1036874,5,2,5,2,6,10,6,6,9,7,5,4,2,3,5,6,5,7,4,5,0.535
1036875,4,8,6,5,3,8,5,2,4,3,7,6,5,4,3,4,3,7,2,7,0.48
1036876,6,4,4,8,7,6,6,7,6,6,5,5,7,4,6,5,4,4,8,4,0.57
1036877,6,7,5,4,6,7,4,7,3,7,4,7,5,4,4,5,0,2,5,8,0.505
1036878,1,6,6,3,8,7,8,7,6,2,0,8,4,6,5,4,3,4,5,3,0.49
1036879,4,4,9,6,6,8,5,6,2,1,6,5,3,3,6,4,4,6,9,5,0.525
1036881,3,4,5,5,8,6,8,5,3,3,5,5,6,5,7,5,4,7,7,5,0.545
1036882,3,7,5,5,4,6,3,7,6,5,5,6,8,8,10,2,4,2,2,5,0.525
1036883,8,4,9,4,4,2,7,7,7,8,5,5,6,9,4,7,4,6,4,6,0.59
1036886,5,5,9,3,3,5,2,6,3,2,1,6,3,3,0,7,2,2,4,8,0.415
1036887,5,2,7,3,8,6,7,3,9,2,3,9,3,6,5,7,9,6,4,5,0.55
1036889,4,3,7,3,5,4,6,7,3,1,7,6,2,5,4,9,4,2,7,3,0.435
1036890,5,5,5,3,6,4,4,3,4,4,7,6,7,8,4,3,6,5,7,2,0.49
1036892,3,3,4,2,8,7,5,5,6,2,6,9,6,7,7,6,3,7,7,4,0.57
1036894,5,4,4,3,3,5,6,8,7,6,5,3,9,4,3,6,7,6,3,2,0.49
1036895,5,4,4,5,3,5,6,3,5,8,5,3,4,3,3,4,5,8,6,6,0.52
1036896,4,3,3,6,3,5,5,2,3,6,7,3,7,4,2,7,5,3,4,8,0.46
1036897,7,6,5,8,7,3,3,2,4,5,5,7,3,10,4,8,5,6,6,3,0.545
1036898,7,6,4,8,4,6,5,4,9,5,4,5,6,4,4,8,5,3,4,3,0.5
1036899,4,2,6,6,6,3,5,4,5,7,5,4,4,6,1,3,5,6,6,2,0.46
1036901,7,6,6,9,4,3,6,8,3,6,2,7,5,7,3,2,3,1,4,2,0.445
1036902,7,5,4,3,6,4,7,8,3,3,8,5,6,8,4,4,3,3,1,5,0.475
1036905,5,4,3,4,5,5,5,4,3,5,7,4,6,2,4,6,2,9,5,9,0.51
1036906,5,4,2,5,6,8,6,6,3,5,5,4,2,3,3,6,3,5,6,3,0.425
1036907,2,4,8,4,3,4,7,8,4,3,4,4,5,4,3,6,2,5,6,8,0.49
1036908,4,6,3,2,9,5,3,5,9,8,3,1,3,5,6,2,5,7,3,3,0.485
1036909,5,3,8,4,4,6,3,8,4,3,5,4,5,7,6,6,5,8,8,3,0.53
1036910,4,2,3,7,6,4,2,7,5,4,3,3,3,5,3,2,5,4,6,4,0.41
1036911,6,7,2,2,6,3,5,7,4,7,4,8,5,5,3,3,6,5,6,4,0.475
1036912,5,6,6,3,1,3,2,8,3,5,5,4,3,3,6,5,6,7,4,7,0.47
1036914,3,4,2,5,0,5,6,2,9,4,6,6,7,6,4,5,3,5,6,4,0.485
1036915,6,6,3,5,5,3,8,4,4,4,2,3,1,8,1,7,3,3,5,9,0.495
1036916,8,6,3,6,5,4,4,5,2,4,6,4,3,5,7,1,5,6,3,4,0.455
1036917,4,4,7,5,9,5,5,4,4,5,7,3,3,5,6,6,4,2,1,6,0.465
1036918,4,4,7,3,2,6,5,3,5,7,4,7,4,2,6,3,7,8,4,5,0.48
1036920,3,1,4,7,4,5,2,3,2,6,5,9,7,10,6,8,6,2,2,2,0.45
1036921,5,8,7,9,3,5,7,6,5,3,6,5,1,4,9,1,7,5,6,7,0.57
1036922,5,4,7,7,7,3,6,4,6,3,3,8,7,4,6,3,7,5,2,7,0.535
1036923,3,3,2,4,0,10,5,5,7,3,3,8,7,5,5,3,5,2,8,4,0.505
1036924,7,3,7,1,4,3,6,4,5,4,2,4,6,6,8,9,4,6,2,3,0.49
1036925,4,2,5,4,6,5,3,8,6,3,9,5,3,7,5,7,4,7,5,4,0.55
1036926,8,6,5,4,6,6,7,2,4,5,7,1,2,4,2,8,2,3,4,6,0.435
1036927,4,6,8,6,5,4,5,6,6,4,3,6,7,6,6,2,2,3,5,9,0.525
1036928,5,7,4,5,5,6,4,3,4,2,4,7,5,6,4,4,3,8,3,3,0.435
1036929,6,6,8,5,1,5,4,1,3,6,1,7,5,2,7,5,5,6,3,4,0.43
1036930,8,5,6,4,6,4,4,4,2,5,3,4,5,7,5,8,1,4,2,7,0.515
1036931,7,5,7,4,7,5,1,5,3,5,5,4,3,8,6,4,4,5,3,5,0.49
1036933,4,5,6,7,7,4,7,6,5,2,6,7,9,2,2,9,6,6,7,6,0.575
1036934,8,7,7,5,5,4,4,4,6,8,4,6,4,9,4,3,5,5,7,6,0.575
1036937,1,5,7,8,4,4,6,4,3,4,6,5,3,5,7,8,6,4,6,4,0.54
